Emp ID;Name Prefix;First Name;Middle Initial;Last Name;Gender;E Mail;Date of Birth;SSN;Phone No. ;Place Name;County;City;State;Zip;Region;User Name;Father's Name;Mother's Name;Mother's Maiden Name;Time of Birth;Age in Yrs.;Weight in Kgs.;Date of Joining;Quarter of Joining;Half of Joining;Year of Joining;Month of Joining;Month Name of Joining;Short Month;Day of Joining;DOW of Joining;Short DOW;Age in Company (Years);Salary;Last % Hike;Password
263062;Mr.;Milford;K;Carbaugh;M;milford.carbaugh@apple.com;5/14/1981;151-23-8834;217-499-3727;Littleton;Schuyler;Littleton;IL;61452;Midwest;mkcarbaugh;Clyde Carbaugh;Madalyn Carbaugh;Moses;8:47:00 p. m.;36.23;60;10/20/2003;Q4;H2;2003;10;October;Oct;20;Monday;Mon;13.78;72295;7%;G#}wrEKEjC2SLn
928895;Dr.;Enrique;H;Teets;M;enrique.teets@charter.net;8/16/1972;012-94-6621;236-943-7224;Wakefield;Sussex;Wakefield;VA;23888;South;ehteets;Rickie Teets;Lynetta Teets;Echols;6:05:26 a. m.;44.98;51;8/29/2004;Q3;H2;2004;8;August;Aug;29;Sunday;Sun;12.92;154870;5%;yV<w]kBBvWWv#XI
674613;Mr.;Nicky;I;Farrar;M;nicky.farrar@gmail.com;02/06/1990;316-35-3781;219-694-7225;Lucerne;Cass;Lucerne;IN;46950;Midwest;nifarrar;Milford Farrar;Alise Farrar;Merritt;12:50:13 a. m.;27.49;57;12/31/2014;Q4;H2;2014;12;December;Dec;31;Wednesday;Wed;2.58;130925;14%;fn\_25u-Lt
818916;Ms.;Miyoko;G;Guest;F;miyoko.guest@gmail.com;11/26/1979;590-99-6963;212-244-2328;Cornwall;Orange;Cornwall;NY;12518;Northeast;mgguest;Edwin Guest;Justina Guest;Gast;7:49:44 p. m.;37.7;53;3/24/2001;Q1;H1;2001;3;March;Mar;24;Saturday;Sat;16.36;41421;18%;c$GN@#/GDIu^[<E
852750;Mrs.;Mariella;V;Bewley;F;mariella.bewley@aol.com;6/21/1959;609-87-9286;210-514-1371;Luling;Caldwell;Luling;TX;78648;South;mvbewley;Ward Bewley;Cleora Bewley;Leighton;9:03:17 a. m.;58.14;55;4/28/2000;Q2;H1;2000;4;April;Apr;28;Friday;Fri;17.26;63946;17%;aV]s9I&RnzQAk
851020;Hon.;Cecila;S;Reyes;F;cecila.reyes@hotmail.com;5/21/1969;704-18-8352;803-762-2973;Tillman;Jasper;Tillman;SC;29943;South;csreyes;Emil Reyes;Dannette Reyes;Piercy;10:40:14 p. m.;48.22;43;12/23/2003;Q4;H2;2003;12;December;Dec;23;Tuesday;Tue;13.61;44328;9%;y1IGF>1F!fw7
501336;Mrs.;Brynn;I;Gwinn;F;brynn.gwinn@comcast.net;09/01/1990;680-31-8361;252-705-7555;Haw River;Alamance;Haw River;NC;27258;South;bigwinn;Leland Gwinn;Bridgett Gwinn;Sikora;3:30:11 p. m.;26.92;47;8/5/15;Q3;H2;2015;8;August;Aug;5;Wednesday;Wed;1.98;109305;30%;S^mgE!!G8E
115005;Ms.;Devora;U;Carmona;F;devora.carmona@gmail.com;9/17/1979;708-18-9138;702-973-1880;Las Vegas;Clark;Las Vegas;NV;89141;West;ducarmona;Dwayne Carmona;Kizzy Carmona;Rooks;9:31:36 p. m.;37.89;41;5/21/2017;Q2;H1;2017;5;May;May;21;Sunday;Sun;0.19;86006;15%;ia%o/80qH
635705;Mr.;Fred;X;Metzger;M;fred.metzger@shell.com;1/24/1988;408-99-7387;219-883-6076;Evansville;Vanderburgh;Evansville;IN;47744;Midwest;fxmetzger;Randy Metzger;Felisa Metzger;Grande;6:59:14 p. m.;29.53;54;11/12/16;Q4;H2;2016;11;November;Nov;12;Saturday;Sat;0.71;191012;21%;TB7N\83V
710703;Mr.;Nigel;O;Buckingham;M;nigel.buckingham@gmail.com;1/23/1993;137-25-7989;229-444-3175;Jeffersonville;Twiggs;Jeffersonville;GA;31044;South;nobuckingham;Heath Buckingham;Macie Buckingham;Mark;11:14:16 a. m.;24.53;73;4/17/2017;Q2;H1;2017;4;April;Apr;17;Monday;Mon;0.28;40673;14%;M#\/4UeM
852192;Ms.;Janna;R;Chancellor;F;janna.chancellor@bellsouth.net;8/16/1971;001-11-5643;405-583-1138;Eufaula;McIntosh;Eufaula;OK;74432;South;jrchancellor;Harlan Chancellor;Micheal Chancellor;Wojcik;12:30:20 a. m.;45.98;40;6/23/2000;Q2;H1;2000;6;June;Jun;23;Friday;Fri;17.11;147655;0%;v}*-em!mD
383836;Dr.;Monroe;I;Potts;M;monroe.potts@microsoft.com;8/25/1979;626-85-9678;210-592-7389;Quinlan;Hunt;Quinlan;TX;75474;South;mipotts;Valentine Potts;Alejandrina Potts;Abell;2:38:20 p. m.;37.95;54;8/27/2011;Q3;H2;2011;8;August;Aug;27;Saturday;Sat;5.92;88810;30%;18}_hO2PElQQ
531688;Ms.;Sallie;S;Trujillo;F;sallie.trujillo@yahoo.com;05/03/1970;419-67-7341;270-358-8663;Peytonsburg;Peytonsburg;Peytonsburg;KY;42768;South;sstrujillo;Alvaro Trujillo;Keren Trujillo;Wolfson;12:33:25 a. m.;47.27;51;5/11/96;Q2;H1;1996;5;May;May;11;Saturday;Sat;21.23;189047;27%;g7*W$RQq$gyS+
915333;Mr.;Jackson;I;Mcmahan;M;jackson.mcmahan@gmail.com;11/06/1990;137-25-3366;215-464-4083;Wilkes Barre;Luzerne;Wilkes Barre;PA;18761;Northeast;jimcmahan;Clint Mcmahan;Almeda Mcmahan;Kratzer;3:29:39 a. m.;26.74;88;6/24/2013;Q2;H1;2013;6;June;Jun;24;Monday;Mon;4.1;67233;16%;"Ijl+hNPa;Q"
782790;Ms.;Shelby;C;Chase;F;shelby.chase@yahoo.co.uk;05/10/1964;458-99-6157;406-972-9703;Ledger;Pondera;Ledger;MT;59456;West;scchase;Quintin Chase;Whitley Chase;Fazio;7:06:57 a. m.;53.25;46;11/14/2005;Q4;H2;2005;11;November;Nov;14;Monday;Mon;11.71;45982;11%;CeBhfUAhPzw>$
958578;Mr.;Jeffrey;V;Kauffman;M;jeffrey.kauffman@gmail.com;4/30/1989;379-37-3375;210-287-6886;Blessing;Matagorda;Blessing;TX;77419;South;jvkauffman;Noble Kauffman;Shira Kauffman;Trinh;8:14:28 a. m.;28.26;72;11/14/2015;Q4;H2;2015;11;November;Nov;14;Saturday;Sat;1.7;179803;19%;9J:8i53-+e
596742;Hon.;Carlotta;A;Alves;F;carlotta.alves@aol.com;10/15/1992;181-86-2259;423-412-8129;Loudon;Loudon;Loudon;TN;37774;South;caalves;Dominick Alves;Dominque Alves;Robertson;2:32:50 p. m.;24.8;46;7/18/2014;Q3;H2;2014;7;July;Jul;18;Friday;Fri;3.03;118139;29%;z^/pR\bPEJ/kE[K
907890;Ms.;Zenia;D;Mcvay;F;zenia.mcvay@gmail.com;09/09/1961;263-99-2478;314-739-8482;Gallatin;Daviess;Gallatin;MO;64640;Midwest;zdmcvay;Darrin Mcvay;Trula Mcvay;Nesbit;11:30:15 a. m.;55.92;43;12/12/88;Q4;H2;1988;12;December;Dec;12;Monday;Mon;28.64;193745;15%;RXzes^e+JeS
464192;Mr.;Hubert;W;Halliburton;M;hubert.halliburton@rediffmail.com;06/10/1959;253-99-1842;236-575-9451;Richmond;Henrico;Richmond;VA;23229;South;hwhalliburton;Blaine Halliburton;Maryalice Halliburton;Harder;6:37:55 a. m.;58.17;79;3/17/2012;Q1;H1;2012;3;March;Mar;17;Saturday;Sat;5.37;125081;5%;0t?:7!TBUUu\Sk
492714;Hon.;Gavin;P;Walz;M;gavin.walz@gmail.com;12/10/1962;343-11-7673;217-483-5401;Chicago;Cook;Chicago;IL;60633;Midwest;gpwalz;Buddy Walz;Kenyatta Walz;Burge;4:24:25 p. m.;54.67;64;1/5/96;Q1;H1;1996;1;January;Jan;5;Friday;Fri;21.58;46611;5%;CYJe!ldXr
259306;Prof.;Darryl;V;Mchugh;M;darryl.mchugh@gmail.com;12/06/1993;139-23-9156;314-251-2466;Grubville;Jefferson;Grubville;MO;63041;Midwest;dvmchugh;Marlin Mchugh;Hsiu Mchugh;Lunde;4:13:10 a. m.;23.66;51;5/26/2015;Q2;H1;2015;5;May;May;26;Tuesday;Tue;2.18;85408;17%;4X1W+^&ccy!gO0
236387;Ms.;Johnna;O;Velez;F;johnna.velez@microsoft.com;10/20/1975;032-92-8472;319-793-9951;Tripoli;Bremer;Tripoli;IA;50676;Midwest;jovelez;Richie Velez;Lakendra Velez;Parent;2:21:07 a. m.;41.8;48;4/2/11;Q2;H1;2011;4;April;Apr;2;Saturday;Sat;6.33;188851;28%;Lvzp8bf[^
641243;Mrs.;Clorinda;E;Reneau;F;clorinda.reneau@aol.com;02/12/1965;396-33-1043;231-464-4247;Acme;Grand Traverse;Acme;MI;49610;Midwest;cereneau;Chad Reneau;Bunny Reneau;Halverson;6:44:07 a. m.;52.49;59;6/10/12;Q2;H1;2012;6;June;Jun;10;Sunday;Sun;5.13;169020;8%;1#&qe{&g~pCusjk
362819;Drs.;Sondra;B;Dunn;F;sondra.dunn@shell.com;8/27/1974;506-57-7676;405-309-5224;Gotebo;Kiowa;Gotebo;OK;73041;South;sbdunn;Sterling Dunn;Linn Dunn;Longoria;1:54:32 a. m.;42.95;57;7/18/2000;Q3;H2;2000;7;July;Jul;18;Tuesday;Tue;17.04;187019;7%;y+#4ZYGmhK
556327;Mr.;Merle;S;Lindsay;M;merle.lindsay@gmail.com;8/26/1978;149-23-3957;239-231-5150;Dunedin;Pinellas;Dunedin;FL;34697;South;mslindsay;Valentin Lindsay;Lawanna Lindsay;Guyette;3:08:12 p. m.;38.95;71;3/2/04;Q1;H1;2004;3;March;Mar;2;Tuesday;Tue;13.41;167505;25%;Mki.0&9#
734430;Mrs.;Marisol;N;Rozier;F;marisol.rozier@aol.com;04/07/1960;455-99-4657;316-486-0091;Randall;Jewell;Randall;KS;66963;Midwest;mnrozier;Carlo Rozier;Krishna Rozier;Sine;11:49:02 a. m.;57.35;60;8/20/2015;Q3;H2;2015;8;August;Aug;20;Thursday;Thu;1.94;72600;4%;"ip%L^_;S]7*y"
535352;Mrs.;Xiao;V;Gaitan;F;xiao.gaitan@charter.net;10/21/1987;159-86-3510;401-306-3815;Adamsville;Newport;Adamsville;RI;2801;Northeast;xvgaitan;Clair Gaitan;Rosaria Gaitan;Hathcock;7:59:57 a. m.;29.79;59;12/12/13;Q4;H2;2013;12;December;Dec;12;Thursday;Thu;3.63;167655;24%;U?<^xQtU
293555;Mr.;Malcom;U;Horrocks;M;malcom.horrocks@hotmail.co.uk;04/05/1965;458-99-1143;252-641-4205;Glendon;Glendon;Glendon;NC;27251;South;muhorrocks;Raphael Horrocks;Yolanda Horrocks;Vale;2:09:19 p. m.;52.35;69;4/13/1999;Q2;H1;1999;4;April;Apr;13;Tuesday;Tue;18.3;161466;9%;WN#/FA6.r4wXJaR
369369;Ms.;Vanna;P;Evans;F;vanna.evans@gmail.com;10/04/1959;248-99-6490;212-432-2159;Pierrepont Manor;Jefferson;Pierrepont Manor;NY;13674;Northeast;vpevans;Philip Evans;Amal Evans;Colson;9:15:26 a. m.;57.85;57;12/31/2014;Q4;H2;2014;12;December;Dec;31;Wednesday;Wed;2.58;53110;28%;ryxx4@qN
923991;Mr.;Evan;Q;Hoang;M;evan.hoang@gmail.com;5/22/1991;253-99-9492;205-906-3001;Orrville;Dallas;Orrville;AL;36767;South;eqhoang;Elmo Hoang;Manda Hoang;Quinton;2:30:25 p. m.;26.2;75;4/14/2015;Q2;H1;2015;4;April;Apr;14;Tuesday;Tue;2.29;68948;4%;E_d0VUi{fys
413935;Ms.;Asia;D;Daves;F;asia.daves@gmail.com;8/15/1973;129-98-5401;231-693-0384;Climax;Kalamazoo;Climax;MI;49034;Midwest;addaves;Donn Daves;Felice Daves;Brimmer;3:26:07 p. m.;43.98;59;12/3/11;Q4;H2;2011;12;December;Dec;3;Saturday;Sat;5.65;139120;5%;hQ8Dc?+J:2}@i>
427122;Ms.;Thuy;Z;Fairbanks;F;thuy.fairbanks@yahoo.com;07/11/1995;125-98-3487;219-477-2695;Fort Wayne;Allen;Fort Wayne;IN;46807;Midwest;tzfairbanks;Chi Fairbanks;Felipa Fairbanks;Knight;6:19:57 a. m.;22.06;41;4/26/2017;Q2;H1;2017;4;April;Apr;26;Wednesday;Wed;0.25;85546;7%;y+6C[rg6Ik}h:
882950;Ms.;Ai;X;Krueger;F;ai.krueger@gmail.com;6/18/1977;615-87-5490;303-560-1969;Aurora;Arapahoe;Aurora;CO;80014;West;axkrueger;Josh Krueger;Tonya Krueger;Lagasse;10:20:06 p. m.;40.14;47;4/11/10;Q2;H1;2010;4;April;Apr;11;Sunday;Sun;7.3;165438;6%;l4bhjxysocI+n_T
418189;Mrs.;Evelin;K;Alexis;F;evelin.alexis@gmail.com;5/14/1963;396-33-1599;603-363-5285;Lebanon;Grafton;Lebanon;NH;3756;Northeast;ekalexis;Raul Alexis;Hyacinth Alexis;Labrecque;3:05:23 p. m.;54.24;44;4/5/90;Q2;H1;1990;4;April;Apr;5;Thursday;Thu;27.33;118255;13%;5Z5#K5mQ&\Q
826524;Ms.;Reena;B;Martine;F;reena.martine@gmail.com;10/16/1983;672-48-4280;206-643-8678;Spokane;Spokane;Spokane;WA;99252;West;rbmartine;Derrick Martine;Xiao Martine;Castleberry;5:43:40 a. m.;33.81;47;5/12/06;Q2;H1;2006;5;May;May;12;Friday;Fri;11.22;152332;6%;ZuR8[fVtN+r#@6c
948251;Drs.;Toni;W;Mosley;F;toni.mosley@yahoo.com;11/04/1992;563-99-2781;206-839-3547;Monitor;Chelan;Monitor;WA;98836;West;twmosley;Ernesto Mosley;Daniell Mosley;Brandes;3:48:55 a. m.;24.75;53;2/8/15;Q1;H1;2015;2;February;Feb;8;Sunday;Sun;2.47;82514;21%;aj4.a-ksD#
487313;Ms.;Hazel;Q;Sipe;F;hazel.sipe@yahoo.com;12/21/1962;106-98-3599;217-743-5556;Cave In Rock;Hardin;Cave In Rock;IL;62919;Midwest;hqsipe;Louie Sipe;Melani Sipe;Ahn;12:30:14 p. m.;54.64;53;10/7/87;Q4;H2;1987;10;October;Oct;7;Wednesday;Wed;29.83;104731;13%;2I5Xr.<k@8s
990732;Hon.;Carson;G;Sievers;M;carson.sievers@apple.com;08/03/1958;313-35-4747;205-994-6043;Leeds;Jefferson;Leeds;AL;35094;South;cgsievers;Lyman Sievers;Elise Sievers;Laplante;1:54:12 a. m.;59.02;84;1/22/2016;Q1;H1;2016;1;January;Jan;22;Friday;Fri;1.52;69789;8%;JL|vkd3\
285327;Mr.;Kennith;N;Sterner;M;kennith.sterner@yahoo.ca;04/08/1980;427-99-4116;479-599-5927;Pelsor;Pope;Pelsor;AR;72856;South;knsterner;Jamal Sterner;Macie Sterner;Zamarripa;10:14:19 p. m.;37.33;88;4/23/2003;Q2;H1;2003;4;April;Apr;23;Wednesday;Wed;14.27;69486;14%;f~BdODLL
153656;Mr.;Marcellus;Q;Houlihan;M;marcellus.houlihan@aol.com;08/12/1965;150-23-4752;217-579-2113;Chicago;Cook;Chicago;IL;60626;Midwest;mqhoulihan;Joey Houlihan;Kathrin Houlihan;Deluca;6:50:09 a. m.;51.99;68;1/28/1987;Q1;H1;1987;1;January;Jan;28;Wednesday;Wed;30.52;95776;0%;Yc-HXy%si]
570101;Ms.;Monet;B;Reiter;F;monet.reiter@cox.net;10/26/1991;762-12-2366;206-238-6397;Federal Way;King;Federal Way;WA;98023;West;mbreiter;Ian Reiter;Gertude Reiter;Hinman;1:07:10 p. m.;25.77;50;4/13/2013;Q2;H1;2013;4;April;Apr;13;Saturday;Sat;4.29;170766;10%;g^Bo+5Y-E8[sAR
756475;Mrs.;Mendy;C;Rivero;F;mendy.rivero@gmail.com;04/12/1994;160-86-2871;239-460-6877;Tallahassee;Leon;Tallahassee;FL;32317;South;mcrivero;Scottie Rivero;Janey Rivero;Ogle;5:40:45 p. m.;23.31;59;6/14/2015;Q2;H1;2015;6;June;Jun;14;Sunday;Sun;2.12;74224;1%;r79tIBp+hkOx8
279114;Mrs.;Sharon;D;Kubiak;F;sharon.kubiak@hotmail.com;03/01/1962;106-98-0285;229-428-1855;Silver Creek;Floyd;Silver Creek;GA;30173;South;sdkubiak;Darell Kubiak;Lynelle Kubiak;Simone;6:41:59 a. m.;55.45;53;6/16/1994;Q2;H1;1994;6;June;Jun;16;Thursday;Thu;23.13;128563;27%;w^pR~[b]zE2j
743694;Mr.;Kelly;O;Loucks;M;kelly.loucks@aol.com;9/24/1983;635-31-7784;219-268-6242;Howe;LaGrange;Howe;IN;46746;Midwest;koloucks;Agustin Loucks;Daine Loucks;Weise;3:31:07 a. m.;33.87;51;4/27/2016;Q2;H1;2016;4;April;Apr;27;Wednesday;Wed;1.25;61396;12%;w#Wv^ui&pnqlE
863572;Dr.;Elbert;G;Hayman;M;elbert.hayman@shell.com;7/20/1991;207-84-7242;216-624-0470;Shawnee;Perry;Shawnee;OH;43782;Midwest;eghayman;Hipolito Hayman;Lois Hayman;Elgin;10:56:08 a. m.;26.04;52;11/5/15;Q4;H2;2015;11;November;Nov;5;Thursday;Thu;1.73;45347;8%;alsf/_DUy/Hqml9
129751;Mrs.;Apolonia;Z;Costanzo;F;apolonia.costanzo@gmail.com;1/14/1964;080-02-5056;215-848-1890;Vanderbilt;Fayette;Vanderbilt;PA;15486;Northeast;azcostanzo;Sal Costanzo;Maryjo Costanzo;Vigil;8:40:32 a. m.;53.57;43;6/26/1992;Q2;H1;1992;6;June;Jun;26;Friday;Fri;25.1;56141;5%;Ttm8%KkIiz/#[/
731549;Mr.;Fabian;C;Davila;M;fabian.davila@gmail.com;3/20/1985;186-86-4569;228-322-8689;Tylertown;Walthall;Tylertown;MS;39667;South;fcdavila;Lionel Davila;Estela Davila;Moua;9:43:33 a. m.;32.38;75;11/27/2016;Q4;H2;2016;11;November;Nov;27;Sunday;Sun;0.67;125822;25%;fPE%~sbGG[^
336258;Ms.;Marva;C;Lampley;F;marva.lampley@earthlink.net;3/28/1964;358-08-7917;385-607-6288;Salt Lake City;Salt Lake;Salt Lake City;UT;84189;West;mclampley;Tyler Lampley;Mozelle Lampley;Haywood;4:52:22 a. m.;53.37;42;12/9/13;Q4;H2;2013;12;December;Dec;9;Monday;Mon;3.64;120597;1%;Q7Q:{3w[k?xS
347381;Mrs.;Justa;L;Joy;F;justa.joy@hotmail.com;1/26/1995;090-02-2591;209-507-6248;San Juan Bautista;San Benito;San Juan Bautista;CA;95045;West;jljoy;Man Joy;Marisol Joy;Sorensen;10:21:17 a. m.;22.52;53;3/12/17;Q1;H1;2017;3;March;Mar;12;Sunday;Sun;0.38;74816;13%;gipnu-G\_-
893819;Mr.;Cyrus;B;Force;M;cyrus.force@rediffmail.com;2/13/1969;182-86-0546;304-968-7682;Huntington;Cabell;Huntington;WV;25704;South;cbforce;Jonas Force;Hayley Force;Elwood;9:53:41 a. m.;48.48;66;3/5/93;Q1;H1;1993;3;March;Mar;5;Friday;Fri;24.41;186525;25%;kx\nv2QbUG1[
126194;Mrs.;Holly;H;Goings;F;holly.goings@gmail.com;06/01/1986;186-86-0158;212-800-1157;Greenport;Suffolk;Greenport;NY;11944;Northeast;hhgoings;Toby Goings;Anastacia Goings;Stpeter;5:00:00 a. m.;31.18;48;8/7/10;Q3;H2;2010;8;August;Aug;7;Saturday;Sat;6.98;78303;28%;nSne1jtRR.UNs
869554;Mr.;Shelton;V;Escamilla;M;shelton.escamilla@microsoft.com;8/24/1963;263-99-3848;205-418-5101;Jachin;Choctaw;Jachin;AL;36910;South;svescamilla;Clement Escamilla;Rochel Escamilla;Callison;5:21:18 p. m.;53.96;81;8/17/1988;Q3;H2;1988;8;August;Aug;17;Wednesday;Wed;28.96;72254;26%;"rk!Ww{eb;4"
151356;Mr.;Abe;Z;Travers;M;abe.travers@yahoo.com;04/02/1965;657-36-6677;217-516-4711;Papineau;Iroquois;Papineau;IL;60956;Midwest;aztravers;Kim Travers;Iona Travers;Lederman;8:09:46 a. m.;52.36;81;4/27/2009;Q2;H1;2009;4;April;Apr;27;Monday;Mon;8.26;192540;26%;GL?k?/M]
159193;Ms.;Genna;T;Pooler;F;genna.pooler@btinternet.com;03/05/1987;562-99-3739;205-758-3355;Gadsden;Etowah;Gadsden;AL;35905;South;gtpooler;Pat Pooler;Reyna Pooler;Mccormick;12:40:23 a. m.;30.42;56;2/4/17;Q1;H1;2017;2;February;Feb;4;Saturday;Sat;0.48;115269;7%;QRhrKS9066!EDi
298173;Drs.;Coletta;O;Lawhorn;F;coletta.lawhorn@gmail.com;5/21/1959;167-86-6645;217-604-6484;Oak Park;Cook;Oak Park;IL;60304;Midwest;colawhorn;Carmelo Lawhorn;Dionne Lawhorn;Seeger;6:25:36 p. m.;58.23;53;9/6/96;Q3;H2;1996;9;September;Sep;6;Friday;Fri;20.9;126330;24%;hUDMOYmI&N
449321;Mr.;Tommie;X;Tomblin;M;tommie.tomblin@hotmail.com;7/19/1963;156-23-1928;303-751-8034;Snyder;Morgan;Snyder;CO;80750;West;txtomblin;Gus Tomblin;Regenia Tomblin;Evers;2:26:04 a. m.;54.06;59;9/20/2001;Q3;H2;2001;9;September;Sep;20;Thursday;Thu;15.86;145402;6%;0Dw@b>kSl:v
458279;Mr.;Rubin;Y;Strawser;M;rubin.strawser@exxonmobil.com;4/27/1970;078-02-6674;702-306-9333;Winchester;Winchester;Winchester;NV;88903;West;rystrawser;Royal Strawser;Nia Strawser;Blazer;4:16:13 p. m.;47.28;64;1/25/2014;Q1;H1;2014;1;January;Jan;25;Saturday;Sat;3.51;161419;5%;i]u:3J8LjEcxFZ
544199;Dr.;Leopoldo;I;Renfroe;M;leopoldo.renfroe@gmail.com;8/24/1969;527-99-9192;216-978-0511;Wickliffe;Lake;Wickliffe;OH;44092;Midwest;lirenfroe;Bradley Renfroe;Rebecka Renfroe;Zimmer;11:29:25 p. m.;47.96;78;12/29/2016;Q4;H2;2016;12;December;Dec;29;Thursday;Thu;0.58;163671;6%;psa#1MQ/veLi
781393;Dr.;Sal;R;Watanabe;M;sal.watanabe@charter.net;11/15/1973;752-09-5031;319-701-4397;Leland;Winnebago;Leland;IA;50453;Midwest;srwatanabe;Forrest Watanabe;Elizabeth Watanabe;Myhre;12:33:32 a. m.;43.73;62;12/18/2004;Q4;H2;2004;12;December;Dec;18;Saturday;Sat;12.62;156005;12%;Oy[ipT-\
529390;Mr.;Genaro;L;Barbosa;M;genaro.barbosa@hotmail.com;1/25/1968;176-86-1167;239-680-2938;Tampa;Hillsborough;Tampa;FL;33617;South;glbarbosa;Vicente Barbosa;Briana Barbosa;Carruth;11:39:53 p. m.;49.54;50;8/25/1996;Q3;H2;1996;8;August;Aug;25;Sunday;Sun;20.94;51728;4%;"TS4RcJ?97[Q;b.v"
295546;Mr.;Lupe;A;Cowans;M;lupe.cowans@gmail.com;6/29/1969;443-27-3662;423-958-6093;Eagleville;Rutherford;Eagleville;TN;37060;South;lacowans;Antione Cowans;Janay Cowans;Hartman;2:56:23 p. m.;48.11;67;7/27/2011;Q3;H2;2011;7;July;Jul;27;Wednesday;Wed;6.01;176385;7%;IoEIHzDV:L#vDB
133309;Ms.;Justine;K;Fruge;F;justine.fruge@btinternet.com;3/21/1978;126-98-6617;316-515-3250;Catharine;Ellis;Catharine;KS;67627;Midwest;jkfruge;Pete Fruge;Latina Fruge;Janson;7:58:05 p. m.;39.38;57;9/10/16;Q3;H2;2016;9;September;Sep;10;Saturday;Sat;0.88;156938;20%;w0+z^\C{
489105;Hon.;Willena;W;Wozniak;F;willena.wozniak@yahoo.com;5/21/1961;018-94-2725;262-284-7123;Oshkosh;Winnebago;Oshkosh;WI;54904;Midwest;wwwozniak;Bertram Wozniak;Noreen Wozniak;Goodale;10:27:40 a. m.;56.22;52;2/2/86;Q1;H1;1986;2;February;Feb;2;Sunday;Sun;31.5;101713;6%;b9I9Z!I^?g4
870015;Mrs.;Bok;Q;Peek;F;bok.peek@msn.com;5/21/1984;079-02-8229;236-903-0164;Charlottesville;Charlottesville (city);Charlottesville;VA;22904;South;bqpeek;Irvin Peek;Janyce Peek;Waldo;9:38:28 p. m.;33.21;59;2/15/2009;Q1;H1;2009;2;February;Feb;15;Sunday;Sun;8.45;158080;15%;DEt$&iA%klx
215729;Ms.;Dionne;H;Skipper;F;dionne.skipper@gmail.com;5/13/1988;251-99-7624;503-877-3467;Bly;Klamath;Bly;OR;97622;West;dhskipper;Jan Skipper;Georgianna Skipper;Steinman;12:02:04 a. m.;29.23;47;5/14/2009;Q2;H1;2009;5;May;May;14;Thursday;Thu;8.21;66900;6%;sk]8-M>C]uTrS#i
435477;Drs.;Jeanie;D;Higley;F;jeanie.higley@hotmail.com;06/07/1970;135-25-5882;218-580-8175;Cyrus;Pope;Cyrus;MN;56323;Midwest;jdhigley;Gayle Higley;Zulma Higley;Beveridge;4:11:17 p. m.;47.17;40;2/6/08;Q1;H1;2008;2;February;Feb;6;Wednesday;Wed;9.48;56679;23%;G:40O.@lFcEj
505562;Mr.;Darell;F;Hay;M;darell.hay@exxonmobil.com;7/14/1968;458-99-8538;405-571-9387;Elk City;Beckham;Elk City;OK;73644;South;dfhay;Keith Hay;Marianela Hay;Burns;10:32:36 p. m.;49.07;51;11/13/1998;Q4;H2;1998;11;November;Nov;13;Friday;Fri;18.72;128621;1%;aS5ju.B3JFIU
940650;Hon.;Lucina;M;Cowden;F;lucina.cowden@hotmail.com;04/05/1964;716-18-2437;207-944-2564;Waldoboro;Lincoln;Waldoboro;ME;4572;Northeast;lmcowden;Luciano Cowden;Elenore Cowden;Villa;6:37:48 a. m.;53.35;60;12/17/2012;Q4;H2;2012;12;December;Dec;17;Monday;Mon;4.61;138958;21%;x%U3H9{Z-ym8
754907;Ms.;Johnetta;U;Tupper;F;johnetta.tupper@hotmail.com;07/02/1982;429-99-2453;303-693-2430;Strasburg;Adams;Strasburg;CO;80136;West;jutupper;Monte Tupper;Detra Tupper;Gish;9:40:16 p. m.;35.1;54;12/8/09;Q4;H2;2009;12;December;Dec;8;Tuesday;Tue;7.64;139460;23%;"M-GJ82Z;"
342465;Drs.;Leah;F;Knowlton;F;leah.knowlton@yahoo.com;1/30/1975;544-81-2011;210-209-4388;Brookshire;Waller;Brookshire;TX;77423;South;lfknowlton;Gregory Knowlton;Erin Knowlton;Kuhlman;7:17:52 a. m.;42.52;49;12/9/02;Q4;H2;2002;12;December;Dec;9;Monday;Mon;14.64;153414;1%;sL}o\~3Tx|
877696;Drs.;Hilda;V;Stringfellow;F;hilda.stringfellow@comcast.net;8/20/1981;509-33-7692;423-204-8418;Soddy Daisy;Hamilton;Soddy Daisy;TN;37379;South;hvstringfellow;Chet Stringfellow;Denna Stringfellow;Sato;6:54:58 a. m.;35.96;45;10/20/2012;Q4;H2;2012;10;October;Oct;20;Saturday;Sat;4.77;55175;22%;UPhyxPS+^Azh
656065;Mr.;Rubin;K;Temple;M;rubin.temple@hotmail.com;06/01/1979;286-15-0767;217-352-5489;Sparland;Marshall;Sparland;IL;61565;Midwest;rktemple;Tommie Temple;Shenna Temple;Hogg;10:06:05 a. m.;38.18;65;10/5/15;Q4;H2;2015;10;October;Oct;5;Monday;Mon;1.81;69022;12%;Pz{/+XB*
224332;Hon.;Lilia;R;Biles;F;lilia.biles@gmail.com;11/03/1973;542-81-0947;239-860-6459;Lehigh Acres;Lee;Lehigh Acres;FL;33970;South;lrbiles;Cleveland Biles;Doris Biles;Faith;11:08:42 a. m.;43.76;45;8/5/16;Q3;H2;2016;8;August;Aug;5;Friday;Fri;0.98;140089;20%;1034S61HQ
